filename,label,split
0.00_1785027564716_NoResult.png,0512,train
0.73_1785049676688_1.png,0103,train
0.00_1785025840897_NoResult.png,0235,train
0.75_1785029266592_112.png,3029,train
0.00_1785028773558_NoResult.png,2331,train
0.75_1785029769546_12.png,3826,train
0.00_1785025509864_NoResult.png,0538,train
0.00_1785027864012_NoResult.png,1000,train
0.00_1785029408009_NoResult.png,3248,train
0.00_1785029752817_NoResult.png,3810,train
0.00_1785029077469_NoResult.png,2804,train
0.00_1785029719241_NoResult.png,3737,train
0.00_1785049707719_NoResult.png,0133,train
0.73_1785030198992_1.png,4500,train
0.00_1785029360046_NoResult.png,3201,train
0.00_1785029736037_NoResult.png,3753,train
0.00_1785026495064_NoResult.png,0340,train
0.81_1785049622423_0010.png,0010,train
0.00_1785049776368_NoResult.png,0240,train
0.00_1785027737323_NoResult.png,0802,train
0.00_1785026302110_NoResult.png,0032,train
0.00_1785030100725_NoResult.png,4324,train
0.81_1785030035747_221.png,4220,train
0.00_1785029010067_NoResult.png,2658,train
0.00_1785030177423_NoResult.png,4440,train
0.00_1785028405052_NoResult.png,1750,train
0.00_1785030677839_NoResult.png,0550,train
0.00_1785029055828_NoResult.png,2743,train
0.00_1785048965215_NoResult.png,0134,train
0.87_1785030673437_112.png,0546,train
0.00_1785029922777_NoResult.png,4029,train
0.00_1785030066828_NoResult.png,4251,train
0.00_1785049783016_NoResult.png,0247,train
0.00_1785026308685_NoResult.png,0039,train
0.00_1785049818445_NoResult.png,0322,train
0.00_1785026600347_NoResult.png,0524,train
0.00_1785025976431_NoResult.png,0448,train
0.80_1785049023494_1212.png,0232,train
0.00_1785049791879_NoResult.png,0256,train
0.00_1785030470951_NoResult.png,0229,train
0.00_1785049685565_NoResult.png,0111,train
0.80_1785028930719_211.png,2540,train
0.00_1785026416149_NoResult.png,0222,train
0.00_1785029295315_NoResult.png,3057,train
0.00_1785026710093_NoResult.png,0712,train
0.00_1785028830829_NoResult.png,2428,train
0.00_1785028859710_NoResult.png,2456,train
0.00_1785026767161_NoResult.png,0809,train
0.00_1785048916533_NoResult.png,0045,train
0.00_1785029992605_NoResult.png,4137,train
0.00_1785030649223_NoResult.png,0522,train
0.00_1785030528219_NoResult.png,0325,train
0.00_1785028780756_NoResult.png,2338,train
0.00_1785025960047_NoResult.png,0432,train
0.00_1785029640251_NoResult.png,3619,train
0.00_1785025712635_NoResult.png,0031,train
0.00_1785026481931_NoResult.png,0327,train
0.00_1785030537020_NoResult.png,0333,train
0.00_1785048911619_NoResult.png,0040,train
0.00_1785028778360_NoResult.png,2336,train
0.00_1785026764978_NoResult.png,0807,train
0.00_1785029249780_NoResult.png,3013,train
0.00_1785030543612_NoResult.png,0340,train
0.71_1785029479840_1.png,3359,train
0.86_1785030398355_111.png,0117,train
0.00_1785026090698_NoResult.png,0640,train
0.00_1785026286752_NoResult.png,0018,train
0.00_1785028337907_NoResult.png,1644,train
0.00_1785026033762_NoResult.png,0544,train
0.00_1785028783148_NoResult.png,2341,train
0.00_1785026103817_NoResult.png,0653,train
0.00_1785028172681_NoResult.png,1435,train
0.00_1785029786308_NoResult.png,3843,train
0.00_1785029273788_NoResult.png,3036,train
0.00_1785027806677_NoResult.png,0910,train
0.00_1785027627185_NoResult.png,0613,train
0.00_1785027643907_NoResult.png,0630,train
0.00_1785025415206_NoResult.png,0404,train
0.00_1785027670336_NoResult.png,0656,train
0.00_1785025845563_NoResult.png,0239,train
0.74_1785026108193_11.png,0658,train
0.82_1785029527771_11.png,3446,train
0.00_1785030091180_NoResult.png,4315,train
0.83_1785029487011_141.png,3406,train
0.00_1785025892283_NoResult.png,0325,train
0.00_1785026631075_NoResult.png,0554,train
0.00_1785049853887_NoResult.png,0356,train
0.00_1785027586301_NoResult.png,0533,train
0.00_1785026727656_NoResult.png,0730,train
0.00_1785029070287_NoResult.png,2757,train
0.00_1785027708592_NoResult.png,0733,train
0.73_1785029781516_11.png,3838,train
0.00_1785049838376_NoResult.png,0341,train
0.00_1785049754222_NoResult.png,0219,train
0.00_1785025756910_NoResult.png,0114,train
0.00_1785030539217_NoResult.png,0335,train
0.72_1785029415178_12.png,3255,train
0.00_1785029242592_NoResult.png,3006,train
0.00_1785026521413_NoResult.png,0406,train
0.00_1785025768609_NoResult.png,0125,train
0.00_1785025732350_NoResult.png,0050,train
0.00_1785028040900_NoResult.png,1226,train
0.00_1785029702488_NoResult.png,3720,train
0.00_1785025918002_NoResult.png,0350,train
0.00_1785026589377_NoResult.png,0513,train
0.00_1785028347483_NoResult.png,1653,train
0.84_1785028239621_11.png,1508,train
0.00_1785029898789_NoResult.png,4005,train
0.00_1785027401751_NoResult.png,0318,train
0.00_1785027785147_NoResult.png,0849,train
0.00_1785028744814_NoResult.png,2303,train
0.00_1785027329735_NoResult.png,0208,train
0.00_1785026060061_NoResult.png,0610,train
0.00_1785027816226_NoResult.png,0919,train
0.00_1785028763959_NoResult.png,2322,train
0.00_1785025836228_NoResult.png,0230,train
0.00_1785049802953_NoResult.png,0306,train
0.72_1785049661178_1.png,0048,train
0.00_1785027406188_NoResult.png,0323,train
0.00_1785030429122_NoResult.png,0147,train
0.00_1785029779111_NoResult.png,3836,train
0.00_1785028933109_NoResult.png,2542,train
0.00_1785027371009_NoResult.png,0248,train
0.00_1785025847904_NoResult.png,0242,train
0.00_1785049689991_NoResult.png,0116,train
0.00_1785026582791_NoResult.png,0507,train
0.72_1785029436732_11.png,3316,train
0.74_1785029424775_11.png,3305,train
0.00_1785027809066_NoResult.png,0912,train
0.00_1785026648645_NoResult.png,0612,train
0.00_1785027612730_NoResult.png,0559,train
0.00_1785027300879_NoResult.png,0140,train
0.00_1785025957710_NoResult.png,0429,train
0.00_1785026422734_NoResult.png,0229,train
0.00_1785026758403_NoResult.png,0800,train
0.00_1785025479580_NoResult.png,0508,train
0.00_1785028261187_NoResult.png,1529,train
0.00_1785026674952_NoResult.png,0638,train
0.00_1785030107914_NoResult.png,4331,train
0.00_1785030541414_NoResult.png,0338,train
0.00_1785028873019_NoResult.png,2500,train
0.00_1785027990703_NoResult.png,1136,train
0.00_1785026688101_NoResult.png,0651,train
0.74_1785030655819_12.png,0528,train
0.00_1785026477552_NoResult.png,0322,train
0.82_1785049698846_1121.png,0124,train
0.75_1785027581502_12.png,0529,train
0.00_1785025889943_NoResult.png,0323,train
0.00_1785029326486_NoResult.png,3128,train
0.00_1785025421757_NoResult.png,0411,train
0.00_1785029776720_NoResult.png,3833,train
0.00_1785025829235_NoResult.png,0224,train
0.00_1785027985930_NoResult.png,1132,train
0.75_1785027797110_111.png,0900,train
0.81_1785030134270_1.png,4357,train
0.00_1785025838562_NoResult.png,0233,train
0.00_1785025738923_NoResult.png,0057,train
0.00_1785049687776_NoResult.png,0114,train
0.00_1785048925334_NoResult.png,0054,train
0.00_1785029518229_NoResult.png,3437,train
0.00_1785026795591_NoResult.png,0837,train
0.74_1785029544537_111.png,3500,train
0.00_1785027930910_NoResult.png,1038,train
0.74_1785029623497_11.png,3603,train
0.00_1785029319312_NoResult.png,3121,train
0.00_1785025752234_NoResult.png,0109,train
0.00_1785028175072_NoResult.png,1437,train
0.85_1785026110382_171.png,0700,train
0.00_1785028038505_NoResult.png,1223,train
0.00_1785030148615_NoResult.png,4411,train
0.74_1785029197217_1111.png,3000,train
0.00_1785027763641_NoResult.png,0828,train
0.00_1785030418129_NoResult.png,0137,train
0.00_1785028974118_NoResult.png,2623,train
0.00_1785029247380_NoResult.png,3010,train
0.00_1785028067197_NoResult.png,1251,train
0.00_1785048951921_NoResult.png,0121,train
0.00_1785049805170_NoResult.png,0309,train
0.00_1785029707264_NoResult.png,3725,train
0.00_1785028448154_NoResult.png,1833,train
0.00_1785028615603_NoResult.png,2056,train
0.00_1785049827304_NoResult.png,0331,train
0.83_1785029530179_141.png,3448,train
0.74_1785029834176_111.png,3930,train
0.00_1785026530181_NoResult.png,0415,train
0.00_1785026484118_NoResult.png,0329,train
0.00_1785030023791_NoResult.png,4208,train
0.00_1785030550207_NoResult.png,0346,train
0.00_1785026053490_NoResult.png,0604,train
0.00_1785029647445_NoResult.png,3626,train
0.00_1785029704880_NoResult.png,3723,train
0.00_1785028160664_NoResult.png,1423,train
0.00_1785030165431_NoResult.png,4428,train
0.80_1785049004231_1212.png,0212,train
0.00_1785048927548_NoResult.png,0056,train
0.00_1785049845020_NoResult.png,0348,train
0.00_1785030407144_NoResult.png,0126,train
0.00_1785025725770_NoResult.png,0044,train
0.74_1785029822224_11.png,3918,train
0.00_1785025866543_NoResult.png,0300,train
0.00_1785026297722_NoResult.png,0028,train
0.00_1785028603687_NoResult.png,2044,train
0.00_1785029829391_NoResult.png,3925,train
0.00_1785030030954_NoResult.png,4215,train
0.00_1785025413021_NoResult.png,0402,train
0.00_1785028007442_NoResult.png,1153,train
0.00_1785028299531_NoResult.png,1606,train
0.00_1785029771938_NoResult.png,3829,train
0.00_1785026749632_NoResult.png,0752,train
0.00_1785029925167_NoResult.png,4031,train
0.00_1785028747211_NoResult.png,2305,train
0.73_1785029793486_11.png,3850,train
0.84_1785028301938_11.png,1609,train
0.00_1785026734233_NoResult.png,0736,train
0.00_1785026602541_NoResult.png,0526,train
0.00_1785025773266_NoResult.png,0129,train
0.00_1785028182243_NoResult.png,1444,train
0.00_1785027429466_NoResult.png,0346,train
0.75_1785027847286_11.png,0950,train
0.00_1785029376825_NoResult.png,3218,train
0.00_1785025382375_NoResult.png,0332,train
0.00_1785028428990_NoResult.png,1814,train
0.00_1785028942857_NoResult.png,2552,train
0.00_1785028821945_NoResult.png,2419,train
0.00_1785027758865_NoResult.png,0823,train
0.00_1785026606918_NoResult.png,0530,train
0.73_1785029659395_11.png,3638,train
0.00_1785025857234_NoResult.png,0251,train
0.00_1785028409835_NoResult.png,1755,train
0.80_1785048994586_1211.png,0203,train
0.00_1785028824165_NoResult.png,2421,train
0.00_1785029587607_NoResult.png,3528,train
0.73_1785029843751_11.png,3939,train
0.00_1785026398603_NoResult.png,0205,train
0.00_1785028646716_NoResult.png,2127,train
0.00_1785029146866_NoResult.png,2913,train
0.00_1785028191792_NoResult.png,1454,train
0.00_1785029477447_NoResult.png,3356,train
0.00_1785049794098_NoResult.png,0258,train
0.00_1785028656284_NoResult.png,2136,train
0.00_1785029467871_NoResult.png,3347,train
0.00_1785027438343_NoResult.png,0354,train
0.00_1785025474926_NoResult.png,0503,train
0.00_1785028582193_NoResult.png,2023,train
0.00_1785025692951_NoResult.png,0012,train
0.75_1785027509711_111.png,0500,train
0.00_1785030230157_NoResult.png,4507,train
0.00_1785029874882_NoResult.png,4000,train
0.00_1785030415940_NoResult.png,0134,train
0.00_1785027318639_NoResult.png,0157,train
0.00_1785030078796_NoResult.png,4302,train
0.00_1785028486469_NoResult.png,1910,train
0.00_1785027399532_NoResult.png,0316,train
